Date;RECORD;CR6_Alim_Avg;CR6_Temp_Avg;AirTemp_Avg;RH_Avg;Press_Avg;WSpd_Avg;WDir_Avg;WDir_Std;WSpd_Max;Rain_Tot;Ray_Global_CMP3_Avg;Ray_Global_CMP3_Energy_Tot;Ray_Global_RSR2_Avg;Ray_Direct_RSR2_Avg;Ray_Direct_H_RSR2_Avg;Ray_Diffus_RSR2_Avg;Ray_Global_RSR2_Energy_Tot;Ray_Direct_RSR2_Energy_Tot;Ray_Diffus_RSR2_Energy_Tot;Ray_Global_RSR2_Raw_Avg;Ray_Direct_RSR2_Raw_Avg;Ray_Diffus_RSR2_Raw_Avg;ZenDeg_Avg;WM_Spd_WV_Avg;WM_Dir_Avg;WM_Dir_Std;WM_Spd_Avg;WM_Spd_Std;WM_Spd_Max;WM_AV_Spd_Avg;WM_AV_Spd_Std;WM_AV_Spd_Max;WM_vit_Son_Avg;WM_Temp_Avg;Humidex;Rain2_Tot
2023-01-04 18:00:00;6080;13.63;19.12;10.31;78.3;1031;0.684;145.4;43.88;3.12;0;0;0;6.424;0;0;6.424;0.006;0;0.006;6.283;0;6.283;103.9;0.996;131.3;43.75;0.996;0.567;2.99;0.004;0.194;0.65;339.9;13.72;10.37;0
2023-01-04 19:00:00;6081;13.65;18.15;10.1;80.4;1031;1.301;151.9;54.19;4.35;0;0;0;6.363;0;0;6.363;0.006;0;0.006;6.222;0;6.222;114.2;2.319;161.5;21.3;2.319;1.136;6.18;0.044;0.353;1.26;339.7;13.3;9.61;0
2023-01-04 20:00:00;6082;13.67;17.2;9.45;81.8;1031;1.404;158.3;66.68;4.12;0;0;0;6.361;0;0;6.361;0.006;0;0.006;6.217;0;6.217;124.7;2.527;164.2;22.04;2.527;1.002;5.35;0.096;0.398;1.36;339.3;12.66;8.98;0
2023-01-04 21:00:00;6083;13.67;16.34;8.91;83.3;1031;1.525;159.7;70.27;4.57;0;0;0;6.334;0;0;6.334;0.006;0;0.006;6.188;0;6.188;135.1;2.968;169.1;20.75;2.968;1.06;5.61;0.027;0.404;1.21;339.1;12.25;8.14;0
2023-01-04 22:00:00;6084;13.73;15.51;8.35;85.1;1031;1.536;150.3;57.72;4.38;0;0;0;6.297;0;0;6.297;0.006;0;0.006;6.149;0;6.149;144.9;3.056;160.7;19.07;3.056;1.036;5.71;0.1;0.371;1.23;338.8;11.78;7.808;0
2023-01-04 23:00:00;6085;13.74;14.77;7.967;86.4;1031;1.433;140.9;36.01;4.32;0;0;0;6.319;0;0;6.319;0.006;0;0.006;6.168;0;6.168;153;2.52;146.6;23.85;2.52;0.944;5.45;0.08;0.314;1;338.5;11.24;7.268;0
2023-01-05 00:00:00;6086;13.74;14.26;7.41;87.9;1031;0.87;136.9;37.47;3.43;0;0;0;6.289;0;0;6.289;0.006;0;0.006;6.136;0;6.136;157.1;1.68;143.5;21.87;1.68;0.772;4.11;0.057;0.24;0.82;338.2;10.82;6.638;0
2023-01-05 01:00:00;6087;13.74;13.85;7.133;88.7;1030;0.73;131.7;46.69;2.52;0;0;0;6.185;0;0;6.185;0.006;0;0.006;6.033;0;6.033;155.2;1.509;130.2;31.97;1.505;0.782;4.01;0.061;0.237;1.05;338.1;10.68;6.328;0
2023-01-05 02:00:00;6088;13.74;13.45;6.699;90.8;1030;0.962;147.2;49.17;3.03;0;0;0;6.252;0;0;6.252;0.006;0;0.006;6.096;0;6.096;148.4;1.615;157.3;33.94;1.615;0.775;4.25;0.006;0.261;1.02;337.7;9.99;6.091;0
2023-01-05 03:00:00;6089;13.74;13.12;6.877;89.8;1030;0.703;137.6;44.04;2.67;0;0;0;6.197;0;0;6.197;0.006;0;0.006;6.044;0;6.044;139.1;1.275;142.1;26.27;1.271;0.647;3.51;0.045;0.211;0.68;337.7;9.93;6.366;0
2023-01-05 04:00:00;6090;13.74;13.06;6.972;89;1030;0.607;153.5;70.74;2.79;0;0;0;6.223;0;0;6.223;0.006;0;0.006;6.07;0;6.07;128.8;1.181;161.6;31.33;1.181;0.561;3.21;0.001;0.226;0.68;337.7;9.98;6.456;0
2023-01-05 05:00:00;6091;13.74;13.06;6.986;89.5;1029;1.025;167.5;58.67;3.39;0;0;0;6.238;0;0;6.238;0.006;0;0.006;6.085;0;6.085;118.3;1.545;165.3;42.79;1.545;0.776;3.58;-0.043;0.284;0.98;337.7;9.9;6.381;0
2023-01-05 06:00:00;6092;13.74;13.01;7.151;88.4;1029;1.028;136.8;35.11;3.33;0;0;0;6.152;0;0;6.152;0.006;0;0.006;6.002;0;6.002;107.9;1.697;141.5;23.26;1.697;0.631;3.74;0.057;0.261;0.68;337.7;10.05;6.7;0
2023-01-05 07:00:00;6093;13.74;13.04;7.486;87.1;1029;0.609;121.4;35.36;2.03;0;0.009;8.845242e-06;6.278;0;0;6.278;0.006;0;0.006;6.126;0;6.126;97.9;1.033;116;27.27;1.033;0.447;2.55;0.017;0.209;0.55;338;10.43;7.178;0
2023-01-05 08:00:00;6094;13.74;13.21;7.836;84.8;1029;0.692;150;51.22;2.6;0;13.05;0.01304552;15.46;1.894;0.142;15.32;0.015;0.002;0.015;16.78;14.84;16.35;88.5;1.034;155;35.51;1.028;0.491;2.45;0.037;0.203;0.64;338.2;10.74;7.543;0
2023-01-05 09:00:00;6095;13.74;13.37;8.16;84.3;1029;0.641;143.6;49.46;2.25;0;70.44;0.07044131;63.92;1.436;0.203;63.72;0.064;0.001;0.064;62.42;4.652;61.67;80.6;1.218;152.9;26.29;1.215;0.538;2.99;0.029;0.206;0.53;338;10.4;8.2;0
2023-01-05 10:00:00;6096;13.74;13.67;8.8;79.68;1029;0.673;144.6;62.3;2.51;0;97;0.09701062;85.3;4.935;1.409;83.9;0.085;0.005;0.084;82.5;7.408;80.4;74.22;1.076;142.8;38.58;1.068;0.485;2.27;0.035;0.206;0.75;338.2;10.75;8.41;0
2023-01-05 11:00:00;6097;13.74;14.24;10.23;72.46;1028;0.429;121.2;84.3;1.43;0;171.2;0.1712339;149.1;52.25;17.57;131.5;0.149;0.052;0.132;145.2;57.88;125.8;69.84;0.69;122.5;79.3;0.681;0.416;2.34;0.019;0.205;0.67;338.2;10.81;9.83;0
2023-01-05 12:00:00;6098;13.74;15.47;11.24;67.78;1028;0.536;164.6;102;2.16;0;174.5;0.1744815;148.8;0.231;0.087;148.7;0.149;0;0.149;145.4;2.28;144.5;67.94;0.652;184.5;90.7;0.646;0.362;1.81;-0.013;0.21;0.59;339.1;12.26;11.07;0
2023-01-05 13:00:00;6099;13.67;16.8;12.82;66.61;1027;1.06;290.2;62.61;3.24;0;239.3;0.2393254;226.3;203.6;74.32;151.9;0.226;0.204;0.152;221.3;219.5;141.1;68.75;1.272;287.4;50.96;1.272;0.675;3.56;-0.071;0.273;0.77;339.5;13.04;13.3;0
2023-01-05 14:00:00;6100;13.63;18.66;13.4;75.7;1026;2.083;9.75;47.05;6.82;0;139.5;0.1394898;125.2;26.67;8.38;116.8;0.125;0.027;0.117;121.9;32.59;111.7;72.16;2.871;342.2;35.62;2.871;1.437;8.04;-0.184;0.562;1.78;341;15.52;14.57;0
2023-01-05 15:00:00;6101;13.63;19.07;13.38;77.03;1025;2.501;1.594;39.11;7.2;0;79.92;0.07992175;71.52;7.502;1.587;69.94;0.072;0.008;0.07;69.77;10.92;67.48;77.81;3.221;341.2;31.32;3.221;1.523;8.94;-0.256;0.722;3.15;341.2;15.92;14.11;0
2023-01-05 16:00:00;6102;13.63;18.88;12.72;79.64;1025;2.966;13.57;33.49;8.76;0;30.78;0.03077715;31.18;2.783;0.233;30.95;0.031;0.003;0.031;31.22;9.53;30.66;85.1;4.572;354.5;16.07;4.572;1.43;7.86;-0.325;0.641;1.7;341.1;15.68;13.29;0
2023-01-05 17:00:00;6103;13.64;18.33;12.23;81.2;1025;2.976;17.02;33.91;9.26;0;0.638;0.0006376178;6.507;0;0;6.507;0.007;0;0.007;7.44;4.578;7.394;93.9;4.816;354.9;16.4;4.816;1.505;8.12;-0.332;0.635;1.76;340.9;15.43;12.84;0
2023-01-05 18:00:00;6104;13.66;17.79;11.94;82.3;1025;2.586;16.81;38.78;7.28;0;0;0;6.354;0;0;6.354;0.006;0;0.006;6.222;0;6.222;103.8;4.102;355.8;16.19;4.091;1.411;8.68;-0.356;0.51;1.18;340.9;15.29;12.88;0
2023-01-05 19:00:00;6105;13.67;17.56;11.96;81.9;1025;1.568;1.718;51.15;5.09;0;0;0;6.34;0;0;6.34;0.006;0;0.006;6.208;0;6.208;114;2.135;343.9;40.28;2.129;1.062;4.98;-0.125;0.416;1.66;340.8;15.18;12.54;0
2023-01-05 20:00:00;6106;13.67;17.38;11.4;83;1025;0.646;166.5;63.3;2.2;0;0;0;6.319;0;0;6.319;0.006;0;0.006;6.186;0;6.186;124.5;0.935;162.6;40.22;0.935;0.459;2.15;0.012;0.225;0.76;340.5;14.64;11.74;0
2023-01-05 21:00:00;6107;13.67;17.11;10.98;83.4;1025;0.693;121.5;45.34;1.73;0;0;0;6.255;0;0;6.255;0.006;0;0.006;6.121;0;6.121;135;1.018;124.2;35.34;1.018;0.346;2.05;0.014;0.147;0.55;340.3;14.3;11.43;0
2023-01-05 22:00:00;6108;13.67;16.86;10.81;85.3;1025;0.921;147.2;49.85;3.58;0;0;0;6.336;0;0;6.336;0.006;0;0.006;6.199;0;6.199;144.8;1.645;154.3;22.89;1.645;0.817;4.04;0.042;0.264;0.91;340.2;14.11;11.26;0
2023-01-05 23:00:00;6109;13.67;16.55;10.7;86.4;1025;1.03;141.8;40.22;3.12;0;0;0;6.316;0;0;6.316;0.006;0;0.006;6.179;0;6.179;152.8;1.808;152.9;18.17;1.803;0.608;3.66;0.055;0.261;0.95;340.1;14.02;11.43;0
2023-01-06 00:00:00;6110;13.67;16.29;10.49;87.9;1025;0.679;163.2;73.35;2.38;0;0;0;6.323;0;0;6.323;0.006;0;0.006;6.184;0;6.184;156.9;1.29;172.9;26.35;1.29;0.575;3.01;-0.061;0.251;0.96;340;13.92;10.85;0
2023-01-06 01:00:00;6111;13.68;15.97;10.1;90;1025;1.277;148.4;44.32;4.28;0;0;0;6.303;0;0;6.303;0.006;0;0.006;6.163;0;6.163;155.1;2.469;158.3;17.96;2.469;0.862;4.89;0.074;0.342;1.4;339.9;13.61;10.67;0
2023-01-06 02:00:00;6112;13.73;15.45;9.59;92;1025;1.498;150.5;58;4.48;0;0;0;6.199;0;0;6.199;0.006;0;0.006;6.059;0;6.059;148.4;2.855;161.1;18.56;2.855;1.042;5.7;0.115;0.383;1.37;339.5;12.95;9.85;0
2023-01-06 03:00:00;6113;13.74;14.98;9.04;93.4;1025;1.411;144;38.15;3.74;0;0;0;6.272;0;0;6.272;0.006;0;0.006;6.128;0;6.128;139.1;2.719;149.6;18.2;2.719;0.984;5.38;0.088;0.35;1.63;339.1;12.4;9.06;0
2023-01-06 04:00:00;6114;13.74;14.63;8.49;94.4;1025;0.885;146.2;41.46;3.05;0;0;0;6.279;0;0;6.279;0.006;0;0.006;6.132;0;6.132;128.8;1.594;150.2;18.53;1.594;0.582;3.21;0.06;0.222;0.73;338.9;12.01;8.56;0
2023-01-06 05:00:00;6115;13.74;14.46;8.44;93.3;1025;0.775;144.9;39.46;2.56;0;0;0;6.276;0;0;6.276;0.006;0;0.006;6.128;0;6.128;118.3;1.305;149.1;22.69;1.305;0.558;2.97;0.051;0.223;0.95;338.8;11.75;8.56;0
2023-01-06 06:00:00;6116;13.74;14.36;8.43;90.4;1025;1.123;148.5;42.34;3.65;0;0;0;6.249;0;0;6.249;0.006;0;0.006;6.102;0;6.102;107.9;2.052;155.5;20.57;2.052;0.769;4.74;0.085;0.295;1.16;338.6;11.55;8.18;0
2023-01-06 07:00:00;6117;13.74;14.17;8.31;88.3;1025;1.2;148;42.86;3.91;0;0;0;6.216;0;0;6.216;0.006;0;0.006;6.069;0;6.069;97.9;2.087;153.3;19.77;2.087;0.846;4.56;0.087;0.296;1.04;338.5;11.4;7.878;0
2023-01-06 08:00:00;6118;13.74;14.01;8.19;85.3;1025;1.798;151.4;45.01;5.63;0;7.6;0.007599954;10.91;2.111;0.15;10.76;0.011;0.002;0.011;12.01;13.25;11.63;88.5;3.168;158.1;17.88;3.168;1.165;6.05;0.136;0.43;1.48;338.4;11.14;7.785;0
2023-01-06 09:00:00;6119;13.74;13.77;8.37;84.9;1026;1.588;157.7;68.58;4.93;0;47.13;0.0471302;42.92;1.985;0.265;42.66;0.043;0.002;0.043;41.82;4.193;41.19;80.6;3.095;165.7;17.76;3.095;1.083;5.7;0.061;0.421;1.47;338.4;11.08;8.36;0
2023-01-06 10:00:00;6120;13.74;13.89;9.01;82.2;1026;1.48;154.7;65.17;4.55;0;134.9;0.1348514;117.6;0.323;0.081;117.5;0.118;0;0.117;113.8;2.468;113.1;74.15;2.783;163.3;21.15;2.783;0.98;5.53;0.035;0.429;1.39;338.4;11.14;9.07;0
2023-01-06 11:00:00;6121;13.74;14.49;10.12;77.24;1026;1.068;159.7;73.13;3.75;0;210.5;0.2105466;193.3;137.9;50.4;142.9;0.193;0.138;0.143;188.4;144.4;135.7;69.75;2.028;162.4;25.83;2.028;0.897;4.63;0.052;0.338;0.98;338.5;11.24;11.89;0
2023-01-06 12:00:00;6122;13.7;16.3;12.65;66.1;1025;0.973;146.4;62.78;3.1;0;348.1;0.3481232;342;588.1;221.5;120.6;0.342;0.588;0.121;334.9;611.6;104.6;67.83;1.909;156.4;24.26;1.909;0.733;4.04;0.031;0.288;0.99;338.5;11.3;12.72;0
2023-01-06 13:00:00;6123;13.63;19.88;13.69;59.83;1024;1.234;249.7;53.92;3.23;0;367.6;0.3676432;357.5;526.1;192;165.4;0.357;0.526;0.165;350.1;551;149;68.62;1.387;247.1;57.34;1.387;0.769;3.59;-0.027;0.277;0.97;338.8;11.75;13.4;0
2023-01-06 14:00:00;6124;13.59;22.85;14.32;58.95;1024;1.71;334.3;49.21;5.13;0;360.1;0.3601433;358.2;653.2;203;155.2;0.358;0.653;0.155;349.6;679;138.6;72.01;2.292;308.1;37.69;2.292;1.021;5.24;-0.077;0.377;1.07;339.6;13.23;14.12;0
2023-01-06 15:00:00;6125;13.54;24.05;13.25;63.56;1023;2.02;347;44.88;5.25;0;145.4;0.1453813;151.4;362.2;86.2;65.21;0.151;0.362;0.065;147.2;377;57.59;77.66;2.891;316.5;24.67;2.891;1.21;6.4;-0.156;0.469;1.6;340.3;14.32;12.01;0
2023-01-06 16:00:00;6126;13.57;22.59;11.6;71.48;1023;2.192;353.9;41.99;6.09;0;19.91;0.01991102;22.09;3.336;0.299;21.79;0.022;0.003;0.022;22.28;8.59;21.71;85;2.464;325.1;29.6;2.464;1.17;5.65;-0.127;0.598;1.62;340.4;14.6;11.16;0
2023-01-06 17:00:00;6127;13.62;20.23;11.31;71.98;1023;1.702;352.3;40.58;5.31;0;0.439;0.0004387778;6.572;0;0;6.572;0.007;0;0.007;7.582;3.494;7.539;93.8;1.915;329.4;32.36;1.915;0.974;4.75;-0.129;0.488;1.32;340.4;14.53;11.07;0
2023-01-06 18:00:00;6128;13.63;18.95;11.17;73.13;1024;0.628;161;88.2;2.18;0;0;0;6.423;0;0;6.423;0.006;0;0.006;6.286;0;6.286;103.6;0.87;193.3;82.9;0.868;0.577;2.93;-0.018;0.224;0.9;340.3;14.41;11.04;0
2023-01-06 19:00:00;6129;13.64;18.27;10.77;75.2;1024;0.931;133.4;70.22;3.27;0;0;0;6.368;0;0;6.368;0.006;0;0.006;6.23;0;6.23;113.9;1.742;157.7;25.44;1.743;0.69;3.79;0.047;0.285;1.14;339.9;13.76;10.35;0
2023-01-06 20:00:00;6130;13.67;17.66;10.48;76.24;1024;0.974;144.4;45.21;3.54;0;0;0;6.374;0;0;6.374;0.006;0;0.006;6.235;0;6.235;124.4;1.775;154.7;18.74;1.775;0.679;3.49;0.086;0.231;0.93;339.8;13.5;10.16;0
2023-01-06 21:00:00;6131;13.67;17.14;10.2;76.62;1024;0.784;179.7;69.79;2.13;0;0;0;6.353;0;0;6.353;0.006;0;0.006;6.213;0;6.213;134.8;1.266;175;25.52;1.262;0.493;2.63;-0.022;0.206;0.8;339.7;13.35;9.85;0
2023-01-06 22:00:00;6132;13.67;16.76;10.03;76.59;1024;0.662;164.5;62.2;1.85;0;0;0;6.272;0;0;6.272;0.006;0;0.006;6.132;0;6.132;144.6;0.807;165.5;32;0.803;0.433;2.1;0.006;0.169;0.51;339.7;13.26;9.61;0
2023-01-06 23:00:00;6133;13.67;16.43;9.84;77.55;1024;0.593;185.5;65.75;1.96;0;0;0;6.347;0;0;6.347;0.006;0;0.006;6.205;0;6.205;152.7;0.74;195.1;47.44;0.738;0.381;2.07;-0.081;0.218;0.53;339.5;13.07;9.57;0
2023-01-07 00:00:00;6134;13.68;16.12;9.68;80.5;1023;1.033;153.8;42.52;2.88;0;0;0;6.311;0;0;6.311;0.006;0;0.006;6.169;0;6.169;156.8;1.695;155.4;19.08;1.695;0.569;2.95;0.046;0.22;0.81;339.4;12.79;9.3;0
2023-01-07 01:00:00;6135;13.71;15.73;9.38;81.6;1023;1.274;151.4;39.52;3.2;0;0;0;6.318;0;0;6.318;0.006;0;0.006;6.174;0;6.174;155.1;2.219;156.6;13.92;2.219;0.68;4.26;0.085;0.281;1.44;339.2;12.44;9;0
2023-01-07 02:00:00;6136;13.74;15.29;8.8;83.3;1022;1.101;181.5;68.35;3.85;0;0;0;6.267;0;0;6.267;0.006;0;0.006;6.121;0;6.121;148.3;2.053;175;25.49;2.053;0.888;4.58;-0.08;0.334;0.99;338.9;12;7.623;0
2023-01-07 03:00:00;6137;13.74;14.77;7.695;81.8;1022;1.419;165.3;49.66;3.62;0;0;0;6.229;0;0;6.229;0.006;0;0.006;6.079;0;6.079;139.1;2.479;166.1;21.52;2.479;0.902;4.82;0.06;0.355;1.26;338.3;10.97;6.15;0
2023-01-07 04:00:00;6138;13.74;13.96;6.993;84.9;1021;1.265;149.4;42.17;3.88;0;0;0;6.238;0;0;6.238;0.006;0;0.006;6.085;0;6.085;128.8;2.122;155.2;22.33;2.122;0.86;5.16;0.121;0.32;1.32;338;10.46;6.195;0
2023-01-07 05:00:00;6139;13.74;13.21;6.549;88.1;1021;1.182;147.3;54;3.9;0;0;0;6.263;0;0;6.263;0.006;0;0.006;6.106;0;6.106;118.3;2.221;157.8;26.22;2.222;0.979;5.23;0.03;0.3;0.87;337.7;9.96;5.2;0
2023-01-07 06:00:00;6140;13.74;12.56;5.966;89.8;1021;1.299;172.8;77.49;4.48;0;0;0;6.23;0;0;6.23;0.006;0;0.006;6.072;0;6.072;107.9;2.691;172.9;24.42;2.691;1.058;5.18;-0.036;0.423;1.58;337.4;9.4;4.958;0
2023-01-07 07:00:00;6141;13.79;11.92;5.522;91.3;1021;1.37;169.4;59.24;4.98;0;0;0;6.365;0;0;6.365;0.006;0;0.006;6.201;0;6.201;97.9;2.256;169.9;28.37;2.256;0.949;5.85;-0.016;0.365;1.6;337.1;8.97;4.255;0
2023-01-07 08:00:00;6142;13.81;11.48;5.174;92.2;1021;1.154;152.7;49.76;3.59;0;12.6;0.01259616;15.79;2.313;0.17;15.62;0.016;0.002;0.016;17.6;12.41;17.19;88.5;1.962;161.2;22;1.962;0.827;4.3;0;0.307;1.06;336.9;8.57;4.117;0
2023-01-07 09:00:00;6143;13.81;11.21;5.955;87.7;1021;1.403;157.6;58.83;3.75;0;112.8;0.1128331;93.5;253.6;49.26;44.28;0.094;0.254;0.044;91.1;268.7;39.06;80.5;2.524;165.6;22.12;2.524;0.958;5.07;-0.015;0.377;1.08;336.1;7.307;5.982;0
2023-01-07 10:00:00;6144;13.81;11.6;8.28;77.43;1020;1.019;158.7;73.73;3.47;0;228.6;0.228637;236.7;622.7;172.1;64.63;0.237;0.623;0.065;229.2;640.8;52.13;74.08;1.816;163.5;31.49;1.816;0.874;3.96;0.04;0.344;0.96;336.5;7.943;9.6;0
2023-01-07 11:00:00;6145;13.76;13.52;11.6;64.36;1020;0.706;193.1;84.7;2.43;0;334.1;0.3341017;341.2;736.4;256.1;85.2;0.341;0.736;0.085;333.2;759.9;68.94;69.65;1.072;165.3;53.13;1.072;0.618;3.29;0.006;0.285;0.82;337.1;8.99;12.24;0
2023-01-07 12:00:00;6146;13.68;17.11;13.07;59.1;1019;0.783;324.8;78.44;2.08;0;332.6;0.3325875;324.7;433.5;164.2;160.5;0.325;0.434;0.16;318.1;457.2;144.8;67.71;0.868;289.7;72.84;0.863;0.41;2.06;-0.02;0.249;0.72;338.3;11.04;12.08;0
2023-01-07 13:00:00;6147;13.63;20.19;14.49;53.23;1018;0.857;309;58.58;2.7;0;365.2;0.3652468;352.7;598.8;218.9;133.8;0.353;0.599;0.134;345.7;624.5;117.4;68.48;1.013;293.3;68.13;1.013;0.476;2.63;-0.047;0.273;0.79;339.3;12.61;14.33;0
2023-01-07 14:00:00;6148;13.59;22.71;14.74;53.19;1017;1.855;340.6;45.46;5.51;0;258.7;0.2587321;257.8;457.1;147;110.8;0.258;0.457;0.111;251.7;479;97.8;71.86;2.55;310.2;28.52;2.55;1.137;5.35;-0.125;0.438;1.35;340.5;14.76;13.86;0
2023-01-07 15:00:00;6149;13.58;22.88;14.28;58.85;1017;2.391;348.3;48.89;7.24;0;130.3;0.1303206;133.2;215.1;49.94;83.3;0.133;0.215;0.083;129.7;229.4;76.44;77.5;3.218;325.8;30.07;3.218;1.402;7.67;-0.221;0.623;1.91;341.2;15.92;13.74;0
2023-01-07 16:00:00;6150;13.6;21.75;13.29;63.96;1017;1.294;1.869;90.6;6.5;0;33.35;0.03335381;36.28;2.292;0.197;36.09;0.036;0.002;0.036;36.05;7.178;35.53;84.8;1.903;306.5;82.8;1.903;1.211;5.34;-0.146;0.397;1.24;341.3;16.09;12.4;0
2023-01-07 17:00:00;6151;13.63;20.12;12.01;67.6;1017;0.762;72.55;71.44;2.47;0;0.136;0.0001357295;6.337;0;0;6.337;0.006;0;0.006;7.37;6.559;7.3;93.6;1.111;66.43;83.1;1.111;0.595;3.63;-0.055;0.236;1.37;341.1;15.62;11.17;0
2023-01-07 18:00:00;6152;13.63;18.66;11.53;63.41;1017;0.986;42.94;70.71;3.43;0;0;0;6.288;0;0;6.288;0.006;0;0.006;6.156;0;6.156;103.4;1.534;26.51;74.92;1.525;0.715;3.62;-0.041;0.24;0.78;340.8;15.14;10.33;0
2023-01-07 19:00:00;6153;13.66;17.66;11.91;56.71;1017;1.004;85.3;74.76;4.81;0;0.024;2.364643e-05;6.335;0;0;6.335;0.006;0;0.006;6.203;0;6.203;113.7;1.324;93.8;77.5;1.32;0.832;4.38;-0.049;0.278;0.74;340.9;15.44;11.05;0
2023-01-07 20:00:00;6154;13.67;17.03;13.57;47.02;1017;2.18;135.9;35.19;7.33;0;0;0;6.344;0;0;6.344;0.006;0;0.006;6.22;0;6.22;124.2;3.388;139.1;28.2;3.388;1.357;8.68;0.061;0.455;2.1;341.6;16.54;12.65;0
2023-01-07 21:00:00;6155;13.67;17.05;14.5;44.05;1016;2.293;161.9;54.24;8.71;0;0;0;6.349;0;0;6.349;0.006;0;0.006;6.23;0;6.23;134.7;3.474;165.8;34.06;3.474;1.928;10.22;0.012;0.547;1.59;342;17.18;13.07;0
2023-01-07 22:00:00;6156;13.66;17.33;14.61;43.16;1016;2.132;138.4;52.63;10.51;0;0;0;6.338;0;0;6.338;0.006;0;0.006;6.22;0;6.22;144.4;3.45;139.7;44.72;3.45;2.085;11.5;0.022;0.574;1.87;342;17.29;13.28;0
2023-01-07 23:00:00;6157;13.67;17.53;15;40.45;1015;2.87;161.3;54.18;10.27;0;0;0;6.236;0;0;6.236;0.006;0;0.006;6.121;0;6.121;152.5;4.434;168;34.55;4.434;2.165;12.49;-0.073;0.732;1.82;342.2;17.57;13.39;0
2023-01-08 00:00:00;6158;13.67;17.83;14.97;39.45;1015;1.613;152.7;84.5;7.07;0;0;0;6.368;0;0;6.368;0.006;0;0.006;6.251;0;6.251;156.7;2.305;145.5;76.5;2.305;1.691;7.57;-0.012;0.495;1.97;342.2;17.55;13.12;0
2023-01-08 01:00:00;6159;13.65;17.86;13.04;46.89;1014;2.065;121.7;44.66;5.52;0;0;0;6.382;0;0;6.382;0.006;0;0.006;6.255;0;6.255;155;3.402;118.4;37.75;3.402;1.412;7.57;0.037;0.503;1.53;341.1;15.67;10.96;0
2023-01-08 02:00:00;6160;13.67;17.44;14.11;42.31;1013;2.031;133.8;51.23;9.15;0;0;0;6.338;0;0;6.338;0.006;0;0.006;6.217;0;6.217;148.3;3.331;132.6;44.36;3.331;2.004;10.5;0.043;0.542;1.7;341.7;16.75;13.19;0
2023-01-08 03:00:00;6161;13.67;17.66;15.34;38.23;1012;2.889;156.6;54.23;13.48;0;0;0;6.303;0;0;6.303;0.006;0;0.006;6.189;0;6.189;139.1;4.806;157.3;35.47;4.806;2.267;13.19;0.052;0.661;2.18;342.2;17.62;12.76;0
2023-01-08 04:00:00;6162;13.65;18.03;14.16;43.31;1012;1.831;116.6;47.67;5.69;0;0;0;6.298;0;0;6.298;0.006;0;0.006;6.179;0;6.179;128.8;3.154;104.4;32.25;3.154;1.258;6.41;-0.016;0.503;1.83;341.6;16.61;12.89;0
2023-01-08 05:00:00;6163;13.65;18;14.55;44.23;1011;1.563;109;44.78;4.8;0;0;0;6.367;0;0;6.367;0.006;0;0.006;6.248;0;6.248;118.3;2.597;96.1;34.33;2.597;1.121;6.41;-0.009;0.398;1.16;341.9;17.06;12.88;0
2023-01-08 06:00:00;6164;13.65;17.93;14.43;46.65;1011;1.497;106.1;54.89;7.11;0;0;0;6.329;0;0;6.329;0.006;0;0.006;6.211;0;6.211;107.9;2.476;93.8;46.39;2.476;1.392;7.22;-0.009;0.437;1.39;341.9;16.99;13.34;0
2023-01-08 07:00:00;6165;13.65;17.94;13.3;58.29;1011;2.141;6.686;77.54;7.25;0;0;0;6.35;0;0;6.35;0.006;0;0.006;6.225;0;6.225;97.9;3.312;317.6;77.75;3.312;1.735;7.84;-0.142;0.563;1.36;341.2;15.93;10.72;0
2023-01-08 08:00:00;6166;13.66;17.64;9.79;75.75;1012;1.132;131.1;67.01;6.18;0.4;1.096;0.001096498;7.03;3.243;0.223;6.806;0.007;0.003;0.007;7.9;15.23;7.469;88.4;1.77;145.2;58.07;1.77;1.065;6.62;-0.013;0.33;1.4;339.3;12.74;7.809;0.9
2023-01-08 09:00:00;6167;13.67;16.85;8.14;83.3;1012;0.97;149.7;46.08;3.53;0.2;14.47;0.01446795;19.56;2.452;0.378;19.18;0.02;0.002;0.019;19.02;3.759;18.43;80.5;1.609;157.1;31.37;1.609;0.835;4.63;-0.017;0.255;1.06;338.2;10.86;7.693;0.4
2023-01-08 10:00:00;6168;13.72;15.86;8.27;85.8;1012;1.15;159.9;64.08;4.35;0.2;32.69;0.03269432;33.58;1.231;0.334;33.24;0.034;0.001;0.033;32.48;2.296;31.84;74;1.735;167.9;57.83;1.735;0.966;6.27;-0.12;0.396;0.95;338.4;11.22;8.32;0
2023-01-08 11:00:00;6169;13.74;15.33;9.75;81.5;1011;1.403;133.3;57.14;4.39;0;100.7;0.1007215;85.4;0.201;0.069;85.3;0.085;0;0.085;83.1;1.78;82.5;69.55;2.259;135.9;38.71;2.259;1.203;6.54;0;0.397;1.37;339.3;12.7;9.4;0.1
2023-01-08 12:00:00;6170;13.74;15.45;10.87;76.42;1010;2.088;124.7;27.34;6.06;0;63.55;0.06355311;57.76;0.348;0.133;57.62;0.058;0;0.058;56.39;1.649;55.76;67.59;3.273;126.8;25.18;3.273;1.317;7.71;0.023;0.446;1.29;340.2;14.23;11.02;0.4
